Time;Channel A;Channel B
-7,21787083;1,61656547;4,96704006
-7,19739083;1,61656547;4,96704006
-7,17691083;1,61656547;4,96704006
-7,15643083;1,61656547;4,96704006
-7,13595083;1,66035950;4,96704006
-7,11547083;1,66035950;4,96704006
-7,09499083;1,66035950;4,96704006
-7,07451083;1,66035950;4,96704006
-7,05403083;1,70400095;4,96704006
-7,03355083;1,70400095;4,92309332
-7,01307083;1,70400095;4,96704006
-6,99259083;1,70400095;4,96704006
-6,97211083;1,70400095;4,92309332
-6,95163083;1,70400095;4,96704006
-6,93115083;1,74779499;4,96704006
-6,91067083;1,74779499;4,96704006
-6,89019083;1,74779499;4,96704006
-6,86971083;1,74779499;4,96704006
-6,84923083;1,79158914;4,96704006
-6,82875083;1,74779499;4,96704006
-6,80827083;1,79158914;4,96704006
-6,78779084;1,79158914;4,92309332
-6,76731084;1,79158914;4,96704006
-6,74683084;1,79158914;4,96704006
-6,72635084;1,83523059;4,96704006
-6,70587084;1,79158914;4,96704006
-6,68539084;1,83523059;4,92309332
-6,66491084;1,83523059;4,96704006
-6,64443084;1,87902462;4,96704006
-6,62395084;1,83523059;4,96704006
-6,60347084;1,87902462;4,96704006
-6,58299084;1,87902462;4,96704006
-6,56251084;1,87902462;4,96704006
-6,54203084;1,87902462;4,96704006
-6,52155084;1,87902462;4,96704006
-6,50107084;1,92281866;4,96704006
-6,48059084;1,87902462;4,96704006
-6,46011084;1,92281866;4,96704006
-6,43963084;1,92281866;4,96704006
-6,41915084;1,92281866;
-6,39867084;1,92281866;4,96704006
-6,37819084;1,92281866;4,96704006
-6,35771084;1,96646011;4,96704006
-6,33723084;1,96646011;4,96704006
-6,31675084;1,96646011;4,96704006
-6,29627084;1,96646011;4,96704006
-6,27579084;1,96646011;4,96704006
-6,25531084;1,96646011;4,96704006
-6,23483084;1,96646011;4,96704006
-6,21435084;1,96646011;4,96704006
-6,19387084;1,96646011;4,96704006
-6,17339084;1,92281866;4,96704006
-6,15291084;1,92281866;4,96704006
-6,13243084;1,87902462;4,96704006
-6,11195084;1,87902462;4,96704006
-6,09147084;1,87902462;4,96704006
-6,07099084;1,87902462;4,96704006
-6,05051084;1,87902462;4,96704006
-6,03003084;1,87902462;4,96704006
-6,00955084;1,87902462;4,96704006
-5,98907084;1,83523059;4,96704006
-5,96859084;1,83523059;4,96704006
-5,94811084;1,83523059;4,96704006
-5,92763084;1,83523059;4,96704006
-5,90715084;1,83523059;4,96704006
-5,88667084;1,79158914;4,96704006
-5,86619084;1,79158914;4,96704006
-5,84571084;1,79158914;4,96704006
-5,82523084;1,79158914;4,96704006
-5,80475084;1,79158914;4,96704006
-5,78427084;1,79158914;4,96704006
-5,76379084;1,79158914;4,96704006
-5,74331084;1,74779499;4,92309332
-5,72283084;1,74779499;4,96704006
-5,70235084;1,70400095;4,96704006
-5,68187084;1,70400095;4,96704006
-5,66139084;1,70400095;4,96704006
-5,64091084;1,70400095;4,96704006
-5,62043084;1,70400095;4,96704006
-5,59995084;1,66035950;4,96704006
-5,57947084;1,70400095;4,96704006
-5,55899084;1,66035950;4,96704006
-5,53851084;1,66035950;4,96704006
-5,51803084;1,66035950;4,96704006
-5,49755084;1,66035950;4,96704006
-5,47707084;1,66035950;4,96704006
-5,45659084;1,66035950;4,96704006
-5,43611084;1,61656547;4,96704006
-5,41563084;1,61656547;4,96704006
-5,39515084;1,61656547;4,96704006
-5,37467084;1,61656547;4,96704006
-5,35419084;1,57277143;
-5,33371084;1,61656547;4,96704006
-5,31323084;1,57277143;4,96704006
-5,29275084;1,57277143;4,92309332
-5,27227084;1,57277143;4,96704006
-5,25179084;1,52912986;4,96704006
-5,23131084;1,52912986;4,96704006
-5,21083084;1,52912986;4,96704006
-5,19035084;1,52912986;4,96704006
-5,16987084;1,48533583;4,96704006
-5,14939084;1,52912986;4,96704006
-5,12891085;1,52912986;
-5,10843085;1,48533583;4,96704006
-5,08795085;1,48533583;4,96704006
-5,06747085;1,48533583;4,96704006
-5,04699085;1,48533583;4,96704006
-5,02651085;1,48533583;4,96704006
-5,00603085;1,44154179;4,96704006
-4,98555085;1,44154179;4,96704006
-4,96507085;1,44154179;4,96704006
-4,94459085;1,44154179;4,96704006
-4,92411085;1,44154179;4,96704006
-4,90363085;1,39774776;4,96704006
-4,88315085;1,39774776;4,96704006
-4,86267085;1,44154179;4,96704006
-4,84219085;1,35410631;4,96704006
-4,82171085;1,39774776;4,96704006
-4,80123085;1,35410631;4,96704006
-4,78075085;1,35410631;4,96704006
-4,76027085;1,35410631;4,96704006
-4,73979085;1,35410631;4,96704006
-4,71931085;1,31031215;4,96704006
-4,69883085;1,35410631;4,96704006
-4,67835085;1,35410631;
-4,65787085;1,31031215;4,96704006
-4,63739085;1,26651812;4,96704006
-4,61691085;1,31031215;4,96704006
-4,59643085;1,26651812;4,96704006
-4,57595085;1,26651812;4,96704006
-4,55547085;1,26651812;4,96704006
-4,53499085;1,26651812;4,96704006
-4,51451085;1,26651812;4,96704006
-4,49403085;1,26651812;4,96704006
-4,47355085;1,22287667;4,96704006
-4,45307085;1,22287667;4,96704006
-4,43259085;1,22287667;4,96704006
-4,41211085;1,22287667;4,96704006
-4,39163085;1,17908263;4,96704006
-4,37115085;1,17908263;4,96704006
-4,35067085;1,17908263;4,96704006
-4,33019085;1,17908263;4,96704006
-4,30971085;1,13528860;4,96704006
-4,28923085;1,17908263;4,96704006
-4,26875085;1,17908263;4,96704006
-4,24827085;1,13528860;4,96704006
-4,22779085;1,13528860;4,96704006
-4,20731085;1,13528860;4,96704006
-4,18683085;1,13528860;4,96704006
-4,16635085;1,13528860;4,96704006
-4,14587085;1,13528860;4,96704006
-4,12539085;1,13528860;4,96704006
-4,10491085;1,09164703;4,96704006
-4,08443085;1,09164703;4,96704006
-4,06395085;1,09164703;4,96704006
-4,04347085;1,09164703;4,96704006
-4,02299085;1,09164703;4,96704006
-4,00251085;1,04785299;4,96704006
-3,98203085;1,04785299;4,96704006
-3,96155085;1,04785299;4,96704006
-3,94107085;1,04785299;4,92309332
-3,92059085;1,00405896;4,96704006
-3,90011085;1,00405896;4,96704006
-3,87963085;1,00405896;4,96704006
-3,85915085;1,00405896;4,96704006
-3,83867085;1,00405896;4,96704006
-3,81819085;1,00405896;4,96704006
-3,79771085;0,96041751;4,96704006
-3,77723085;0,96041751;4,96704006
-3,75675085;0,96041751;4,96704006
-3,73627085;0,96041751;4,96704006
-3,71579085;0,96041751;4,96704006
-3,69531085;0,91662341;4,96704006
-3,67483085;0,91662341;4,96704006
-3,65435085;0,91662341;4,96704006
-3,63387085;0,91662341;4,96704006
-3,61339085;0,91662341;4,96704006
-3,59291085;0,87282938;4,96704006
-3,57243085;0,87282938;4,96704006
-3,55195085;0,87282938;4,96704006
-3,53147085;0,87282938;4,96704006
-3,51099085;0,87282938;4,96704006
-3,49051086;0,87282938;4,96704006
-3,47003086;0,82918793;
-3,44955086;0,82918793;4,96704006
-3,42907086;0,82918793;4,96704006
-3,40859086;0,82918793;4,96704006
-3,38811086;0,78539383;4,96704006
-3,36763086;0,78539383;4,96704006
-3,34715086;0,78539383;4,96704006
-3,32667086;0,78539383;4,96704006
-3,30619086;0,78539383;4,96704006
-3,28571086;0,78539383;4,96704006
-3,26523086;0,74159980;4,96704006
-3,24475086;0,74159980;
-3,22427086;0,74159980;4,96704006
-3,20379086;0,74159980;4,96704006
-3,18331086;0,74159980;4,96704006
-3,16283086;0,74159980;4,96704006
-3,14235086;0,74159980;4,96704006
-3,12187086;0,69780570;4,96704006
-3,10139086;0,74159980;4,96704006
-3,08091086;0,69780570;4,96704006
-3,06043086;0,65416425;4,96704006
-3,03995086;0,65416425;4,96704006
-3,01947086;0,65416425;4,96704006
-2,99899086;0,65416425;4,96704006
-2,97851086;0,65416425;4,96704006
-2,95803086;0,65416425;4,96704006
-2,93755086;0,65416425;4,96704006
-2,91707086;0,61037016;4,96704006
-2,89659086;0,61037016;4,96704006
-2,87611086;0,61037016;4,96704006
-2,85563086;0,61037016;4,96704006
-2,83515086;0,61037016;4,96704006
-2,81467086;0,56657612;4,96704006
-2,79419086;0,56657612;4,96704006
-2,77371086;0,56657612;4,96704006
-2,75323086;0,56657612;4,96704006
-2,73275086;0,56657612;4,96704006
-2,71227086;0,56657612;4,96704006
-2,69179086;0,52293468;4,96704006
-2,67131086;0,52293468;4,96704006
-2,65083086;0,52293468;4,96704006
-2,63035086;0,52293468;4,96704006
-2,60987086;0,52293468;2,98898292
-2,58939086;0,47914061;-0,00015259
-2,56891086;0,47914061;-0,00015259
-2,54843086;0,47914061;-0,00015259
-2,52795086;0,47914061;-0,00015259
-2,50747086;0,47914061;-0,00015259
-2,48699086;0,47914061;-0,00015259
-2,46651086;0,43534654;-0,00015259
-2,44603086;0,43534654;-0,00015259
-2,42555086;0,43534654;-0,00015259
-2,40507086;0,39170507;-0,00015259
-2,38459086;0,43534654;-0,00015259
-2,36411086;0,43534654;-0,00015259
-2,34363086;0,39170507;-0,00015259
-2,32315086;0,39170507;-0,00015259
-2,30267086;0,39170507;-0,00015259
-2,28219086;0,39170507;-0,00015259
-2,26171086;0,34791100;-0,00015259
-2,24123086;0,34791100;-0,00015259
-2,22075086;0,34791100;-0,00015259
-2,20027086;0,34791100;-0,00015259
-2,17979086;0,30411693;-0,00015259
-2,15931086;0,30411693;-0,00015259
-2,13883086;0,30411693;-0,00015259
-2,11835086;0,30411693;-0,00015259
-2,09787086;0,30411693;-0,00015259
-2,07739086;0,30411693;-0,00015259
-2,05691086;0,26047549;-0,00015259
-2,03643086;0,30411693;-0,00015259
-2,01595086;0,26047549;-0,00015259
-1,99547086;0,26047549;-0,00015259
-1,97499086;0,26047549;-0,00015259
-1,95451086;0,26047549;-0,00015259
-1,93403086;0,26047549;-0,00015259
-1,91355086;0,21668142;-0,00015259
-1,89307086;0,21668142;-0,00015259
-1,87259086;0,21668142;-0,00015259
-1,85211087;0,21668142;-0,00015259
-1,83163087;0,17288736;-0,00015259
-1,81115087;0,17288736;-0,00015259
-1,79067087;0,17288736;-0,00015259
-1,77019087;0,17288736;-0,00015259
-1,74971087;0,17288736;-0,00015259
-1,72923087;0,12924589;-0,00015259
-1,70875087;0,12924589;-0,00015259
-1,68827087;0,12924589;-0,00015259
-1,66779087;0,12924589;-0,00015259
-1,64731087;0,12924589;-0,00015259
-1,62683087;0,12924589;-0,00015259
-1,60635087;0,12924589;-0,00015259
-1,58587087;0,08560442;-0,00015259
-1,56539087;0,08560442;-0,00015259
-1,54491087;0,08560442;-0,00015259
-1,52443087;0,08560442;-0,00015259
-1,50395087;0,04181036;-0,00015259
-1,48347087;0,04181036;-0,00015259
-1,46299087;0,04181036;-0,00015259
-1,44251087;0,04181036;-0,00015259
-1,42203087;0,04181036;-0,00015259
-1,40155087;-0,00198370;-0,00015259
-1,38107087;-0,00198370;-0,00015259
-1,36059087;-0,00198370;-0,00015259
-1,34011087;-0,00198370;-0,00015259
-1,31963087;-0,04562517;-0,00015259
-1,29915087;-0,04562517;-0,00015259
-1,27867087;-0,00198370;-0,00015259
-1,25819087;-0,04562517;-0,00015259
-1,23771087;-0,00198370;-0,00015259
-1,21723087;0,04181036;-0,00015259
-1,19675087;0,04181036;-0,00015259
-1,17627087;0,04181036;-0,00015259
-1,15579087;0,04181036;-0,00015259
-1,13531087;0,04181036;-0,00015259
-1,11483087;0,04181036;-0,00015259
-1,09435087;0,08560442;-0,00015259
-1,07387087;0,08560442;-0,00015259
-1,05339087;0,08560442;-0,00015259
-1,03291087;0,08560442;-0,00015259
-1,01243087;0,12924589;-0,00015259
-0,99195087;0,12924589;-0,00015259
-0,97147087;0,12924589;-0,00015259
-0,95099087;0,12924589;-0,00015259
-0,93051087;0,12924589;-0,00015259
-0,91003087;0,12924589;-0,00015259
-0,88955087;0,12924589;-0,00015259
-0,86907087;0,17288736;-0,00015259
-0,84859087;0,17288736;-0,00015259
-0,82811087;0,17288736;-0,00015259
-0,80763087;0,17288736;-0,00015259
-0,78715087;0,21668142;-0,00015259
-0,76667087;0,21668142;-0,00015259
-0,74619087;0,21668142;-0,00015259
-0,72571087;0,21668142;-0,00015259
-0,70523087;0,21668142;-0,00015259
-0,68475087;0,21668142;-0,00015259
-0,66427087;0,26047549;-0,00015259
-0,64379087;0,26047549;-0,00015259
-0,62331087;0,26047549;-0,00015259
-0,60283087;0,26047549;-0,00015259
-0,58235087;0,26047549;-0,00015259
-0,56187087;0,26047549;-0,00015259
-0,54139087;0,30411693;-0,00015259
-0,52091087;0,30411693;-0,00015259
-0,50043087;0,30411693;-0,00015259
-0,47995087;0,34791100;-0,00015259
-0,45947087;0,30411693;-0,00015259
-0,43899087;0,34791100;-0,00015259
-0,41851087;0,34791100;-0,00015259
-0,39803087;0,34791100;-0,00015259
-0,37755087;0,34791100;-0,00015259
-0,35707087;0,34791100;-0,00015259
-0,33659087;0,34791100;-0,00015259
-0,31611087;0,39170507;-0,00015259
-0,29563087;0,39170507;-0,00015259
-0,27515087;0,39170507;-0,00015259
-0,25467087;0,39170507;-0,00015259
-0,23419087;0,39170507;-0,00015259
-0,21371087;0,43534654;-0,00015259
-0,19323088;0,43534654;-0,00015259
-0,17275088;0,43534654;-0,00015259
-0,15227088;0,47914061;-0,00015259
-0,13179088;0,47914061;-0,00015259
-0,11131088;0,47914061;-0,00015259
-0,09083088;0,47914061;-0,00015259
-0,07035088;0,47914061;-0,00015259
-0,04987088;0,47914061;-0,00015259
-0,02939088;0,47914061;-0,00015259
-0,00891088;0,52293468;-0,00015259
0,01156912;0,52293468;0,79103976
0,03204912;0,52293468;4,92309332
0,05252912;0,52293468;4,96704006
0,07300912;0,52293468;4,96704006
0,09348912;0,52293468;4,92309332
0,11396912;0,56657612;4,92309332
0,13444912;0,56657612;4,96704006
0,15492912;0,56657612;4,96704006
0,17540912;0,56657612;4,96704006
0,19588912;0,61037016;4,96704006
0,21636912;0,61037016;4,96704006
0,23684912;0,61037016;4,96704006
0,25732912;0,61037016;4,96704006
0,27780912;0,61037016;4,96704006
0,29828912;0,61037016;
0,31876912;0,65416425;4,96704006
0,33924912;0,65416425;4,96704006
0,35972912;0,65416425;4,96704006
0,38020912;0,65416425;4,96704006
0,40068912;0,65416425;4,92309332
0,42116912;0,69780570;
0,44164912;0,69780570;4,96704006
0,46212912;0,69780570;4,96704006
0,48260912;0,69780570;4,96704006
0,50308912;0,69780570;4,96704006
0,52356912;0,74159980;4,96704006
0,54404912;0,74159980;
0,56452912;0,74159980;4,96704006
0,58500912;0,74159980;4,96704006
0,60548912;0,74159980;4,96704006
0,62596912;0,74159980;
0,64644912;0,78539383;4,96704006
0,66692912;0,78539383;4,96704006
0,68740912;0,78539383;4,96704006
0,70788912;0,78539383;4,96704006
0,72836912;0,78539383;4,96704006
0,74884912;0,82918793;4,96704006
0,76932912;0,82918793;4,96704006
0,78980912;0,82918793;
0,81028912;0,82918793;4,96704006
0,83076912;0,82918793;4,96704006
0,85124912;0,82918793;
0,87172912;0,82918793;4,96704006
0,89220912;0,87282938;4,92309332
0,91268912;0,87282938;4,96704006
0,93316912;0,87282938;4,96704006
0,95364912;0,87282938;
0,97412912;0,91662341;4,96704006
0,99460912;0,91662341;4,96704006
1,01508912;0,91662341;4,96704006
1,03556912;0,91662341;4,92309332
1,05604912;0,91662341;4,96704006
1,07652912;0,96041751;4,96704006
1,09700912;0,96041751;4,96704006
1,11748912;0,96041751;4,96704006
1,13796912;0,96041751;4,92309332
1,15844912;0,96041751;4,96704006
1,17892912;0,96041751;4,96704006
1,19940912;0,96041751;4,96704006
1,21988912;1,00405896;4,96704006
1,24036912;1,00405896;4,96704006
1,26084912;1,00405896;4,96704006
1,28132912;1,00405896;4,96704006
1,30180912;1,00405896;4,96704006
1,32228912;1,04785299;4,96704006
1,34276912;1,00405896;4,96704006
1,36324912;1,04785299;4,96704006
1,38372912;1,04785299;
1,40420912;1,04785299;4,96704006
1,42468912;1,09164703;4,96704006
1,44516911;1,09164703;4,96704006
1,46564911;1,09164703;4,96704006
1,48612911;1,09164703;4,96704006
1,50660911;1,09164703;4,96704006
1,52708911;1,13528860;4,96704006
1,54756911;1,09164703;4,96704006
1,56804911;1,13528860;4,96704006
1,58852911;1,13528860;4,96704006
1,60900911;1,13528860;4,96704006
1,62948911;1,13528860;4,96704006
1,64996911;1,17908263;4,96704006
1,67044911;1,17908263;4,96704006
1,69092911;1,17908263;4,96704006
1,71140911;1,17908263;4,96704006
1,73188911;1,17908263;4,96704006
1,75236911;1,17908263;4,96704006
1,77284911;1,17908263;4,92309332
1,79332911;1,22287667;4,96704006
1,81380911;1,22287667;
1,83428911;1,22287667;4,96704006
1,85476911;1,22287667;4,96704006
1,87524911;1,26651812;4,96704006
1,89572911;1,22287667;4,96704006
1,91620911;1,26651812;4,96704006
1,93668911;1,26651812;4,96704006
1,95716911;1,26651812;4,96704006
1,97764911;1,31031215;4,96704006
1,99812911;1,26651812;4,96704006
2,01860911;1,31031215;4,92309332
2,03908911;1,31031215;4,96704006
2,05956911;1,31031215;4,96704006
2,08004911;1,35410631;4,96704006
2,10052911;1,35410631;
2,12100911;1,35410631;4,96704006
2,14148911;1,35410631;4,96704006
2,16196911;1,39774776;4,96704006
2,18244911;1,35410631;4,96704006
2,20292911;1,39774776;4,96704006
2,22340911;1,39774776;4,96704006
2,24388911;1,39774776;4,96704006
2,26436911;1,39774776;4,96704006
2,28484911;1,44154179;4,96704006
2,30532911;1,44154179;
2,32580911;1,44154179;
2,34628911;1,44154179;4,96704006
2,36676911;1,44154179;4,96704006
2,38724911;1,44154179;4,96704006
2,40772911;1,48533583;4,96704006
2,42820911;1,48533583;4,96704006
2,44868911;1,48533583;4,96704006
2,46916911;1,48533583;4,96704006
2,48964911;1,52912986;4,96704006
2,51012911;1,52912986;4,96704006
2,53060911;1,52912986;4,92309332
2,55108911;1,52912986;4,96704006
2,57156911;1,52912986;4,96704006
2,59204911;1,52912986;4,96704006
2,61252911;1,52912986;4,96704006
2,63300911;1,57277143;4,96704006
2,65348911;1,57277143;4,96704006
2,67396911;1,57277143;4,96704006
2,69444911;1,57277143;
2,71492911;1,61656547;4,96704006
2,73540911;1,61656547;4,96704006
2,75588911;1,61656547;4,92309332
2,77636911;1,61656547;4,96704006
2,79684911;1,61656547;
2,81732911;1,66035950;4,96704006
2,83780911;1,61656547;4,96704006
2,85828911;1,61656547;4,96704006
2,87876911;1,66035950;4,96704006
2,89924911;1,66035950;4,96704006
2,91972911;1,66035950;
2,94020911;1,70400095;4,96704006
2,96068911;1,70400095;4,96704006
2,98116911;1,70400095;
3,00164911;1,70400095;4,96704006
3,02212911;1,70400095;4,96704006
3,04260911;1,70400095;4,96704006
3,06308911;1,74779499;4,96704006
3,08356911;1,74779499;4,96704006
3,10404910;1,74779499;4,96704006
3,12452910;1,74779499;4,96704006
3,14500910;1,74779499;4,96704006
3,16548910;1,74779499;4,96704006
3,18596910;1,74779499;4,96704006
3,20644910;1,79158914;4,96704006
3,22692910;1,79158914;4,96704006
3,24740910;1,79158914;4,96704006
3,26788910;1,79158914;4,96704006
3,28836910;1,83523059;4,96704006
3,30884910;1,83523059;4,96704006
3,32932910;1,83523059;4,92309332
3,34980910;1,83523059;4,96704006
3,37028910;1,83523059;4,96704006
3,39076910;1,87902462;4,96704006
3,41124910;1,87902462;4,96704006
3,43172910;1,87902462;4,96704006
3,45220910;1,87902462;4,96704006
3,47268910;1,87902462;4,96704006
3,49316910;1,87902462;4,92309332
3,51364910;1,92281866;4,96704006
3,53412910;1,92281866;4,96704006
3,55460910;1,92281866;4,96704006
3,57508910;1,92281866;4,96704006
3,59556910;1,96646011;4,96704006
3,61604910;1,96646011;4,96704006
3,63652910;1,96646011;4,96704006
3,65700910;1,96646011;4,96704006
3,67748910;1,96646011;4,96704006
3,69796910;1,96646011;4,96704006
3,71844910;1,96646011;4,96704006
3,73892910;1,96646011;4,96704006
3,75940910;1,96646011;4,96704006
3,77988910;1,96646011;4,96704006
3,80036910;1,92281866;4,96704006
3,82084910;1,96646011;4,96704006
3,84132910;1,92281866;4,96704006
3,86180910;1,87902462;4,96704006
3,88228910;1,87902462;4,96704006
3,90276910;1,87902462;4,96704006
3,92324910;1,87902462;4,96704006
3,94372910;1,87902462;4,96704006
3,96420910;1,87902462;4,96704006
3,98468910;1,87902462;4,92309332
4,00516910;1,83523059;4,96704006
4,02564910;1,83523059;4,96704006
4,04612910;1,83523059;4,96704006
4,06660910;1,79158914;4,96704006
4,08708910;1,83523059;4,96704006
4,10756910;1,83523059;4,96704006
4,12804910;1,79158914;4,96704006
4,14852910;1,79158914;4,96704006
4,16900910;1,79158914;4,96704006
4,18948910;1,79158914;
4,20996910;1,79158914;4,96704006
4,23044910;1,74779499;4,96704006
4,25092910;1,74779499;4,96704006
4,27140910;1,74779499;4,96704006
4,29188910;1,74779499;4,96704006
4,31236910;1,70400095;4,96704006
4,33284910;1,70400095;4,96704006
4,35332910;1,70400095;4,96704006
4,37380910;1,70400095;4,96704006
4,39428910;1,70400095;4,96704006
4,41476910;1,70400095;4,96704006
4,43524910;1,70400095;4,96704006
4,45572910;1,66035950;4,96704006
4,47620910;1,66035950;4,96704006
4,49668910;1,66035950;4,96704006
4,51716910;1,66035950;4,96704006
4,53764910;1,66035950;4,96704006
4,55812910;1,61656547;4,96704006
4,57860910;1,66035950;4,92309332
4,59908910;1,61656547;4,96704006
4,61956910;1,57277143;4,96704006
4,64004910;1,61656547;4,96704006
4,66052910;1,57277143;4,96704006
4,68100910;1,57277143;4,96704006
4,70148910;1,57277143;4,96704006
4,72196910;1,57277143;4,96704006
4,74244909;1,57277143;4,96704006
4,76292909;1,57277143;4,96704006
4,78340909;1,52912986;4,96704006
4,80388909;1,52912986;4,96704006
4,82436909;1,52912986;4,96704006
4,84484909;1,52912986;4,96704006
4,86532909;1,48533583;4,96704006
4,88580909;1,52912986;4,96704006
4,90628909;1,48533583;4,96704006
4,92676909;1,48533583;4,96704006
4,94724909;1,48533583;4,96704006
4,96772909;1,48533583;4,96704006
4,98820909;1,44154179;4,96704006
5,00868909;1,44154179;4,96704006
5,02916909;1,44154179;4,96704006
5,04964909;1,44154179;4,96704006
5,07012909;1,44154179;4,96704006
5,09060909;1,44154179;4,96704006
5,11108909;1,39774776;4,96704006
5,13156909;1,44154179;4,96704006
5,15204909;1,39774776;4,96704006
5,17252909;1,35410631;4,96704006
5,19300909;1,39774776;4,96704006
5,21348909;1,35410631;4,96704006
5,23396909;1,35410631;4,96704006
5,25444909;1,35410631;4,96704006
5,27492909;1,35410631;4,96704006
5,29540909;1,35410631;4,96704006
5,31588909;1,31031215;4,96704006
5,33636909;1,31031215;4,96704006
5,35684909;1,31031215;4,96704006
5,37732909;1,26651812;4,96704006
5,39780909;1,26651812;4,92309332
5,41828909;1,26651812;4,96704006
5,43876909;1,26651812;4,96704006
5,45924909;1,26651812;4,96704006
5,47972909;1,26651812;4,96704006
5,50020909;1,22287667;4,96704006
5,52068909;1,22287667;4,96704006
5,54116909;1,22287667;4,96704006
5,56164909;1,22287667;4,96704006
5,58212909;1,22287667;4,96704006
5,60260909;1,22287667;4,96704006
5,62308909;1,17908263;4,96704006
5,64356909;1,17908263;4,96704006
5,66404909;1,17908263;4,96704006
5,68452909;1,17908263;4,96704006
5,70500909;1,17908263;4,96704006
5,72548909;1,17908263;4,96704006
5,74596909;1,13528860;4,96704006
5,76644909;1,13528860;4,96704006
5,78692909;1,13528860;4,96704006
5,80740909;1,13528860;4,96704006
5,82788909;1,13528860;4,96704006
5,84836909;1,09164703;
5,86884909;1,09164703;4,96704006
5,88932909;1,09164703;
5,90980909;1,09164703;
5,93028909;1,09164703;4,96704006
5,95076909;1,04785299;4,96704006
5,97124909;1,09164703;4,96704006
5,99172909;1,04785299;4,96704006
6,01220909;1,04785299;4,96704006
6,03268909;1,04785299;4,96704006
6,05316909;1,04785299;4,96704006
6,07364909;1,04785299;
6,09412909;1,00405896;4,96704006
6,11460909;1,00405896;4,96704006
6,13508909;1,00405896;4,96704006
6,15556909;1,00405896;4,96704006
6,17604909;1,00405896;4,96704006
6,19652909;1,00405896;4,92309332
6,21700909;1,00405896;4,96704006
6,23748909;0,96041751;4,96704006
6,25796909;0,96041751;4,96704006
6,27844909;0,96041751;4,96704006
6,29892909;0,96041751;4,96704006
6,31940909;0,91662341;4,96704006
6,33988909;0,91662341;4,96704006
6,36036909;0,91662341;4,96704006
6,38084908;0,91662341;4,96704006
6,40132908;0,91662341;4,96704006
6,42180908;0,87282938;4,96704006
6,44228908;0,91662341;4,96704006
6,46276908;0,87282938;4,96704006
6,48324908;0,87282938;4,96704006
6,50372908;0,87282938;4,96704006
6,52420908;0,82918793;4,96704006
6,54468908;0,82918793;4,96704006
6,56516908;0,82918793;4,96704006
6,58564908;0,82918793;4,96704006
6,60612908;0,82918793;4,96704006
6,62660908;0,82918793;4,96704006
6,64708908;0,78539383;4,96704006
6,66756908;0,78539383;4,96704006
6,68804908;0,78539383;4,96704006
6,70852908;0,78539383;4,92309332
6,72900908;0,74159980;4,96704006
6,74948908;0,78539383;4,96704006
6,76996908;0,74159980;4,96704006
6,79044908;0,74159980;4,96704006
6,81092908;0,74159980;4,96704006
6,83140908;0,69780570;4,96704006
6,85188908;0,74159980;4,96704006
6,87236908;0,74159980;4,96704006
6,89284908;0,69780570;4,96704006
6,91332908;0,69780570;4,96704006
6,93380908;0,69780570;4,96704006
6,95428908;0,65416425;4,96704006
6,97476908;0,65416425;4,96704006
6,99524908;0,65416425;4,96704006
7,01572908;0,65416425;4,96704006
7,03620908;0,65416425;4,96704006
7,05668908;0,61037016;4,96704006
7,07716908;0,65416425;4,96704006
7,09764908;0,61037016;4,96704006
7,11812908;0,61037016;4,96704006
7,13860908;0,61037016;
7,15908908;0,61037016;4,96704006
7,17956908;0,56657612;4,96704006
7,20004908;0,56657612;4,96704006
7,22052908;0,56657612;4,96704006
7,24100908;0,56657612;4,96704006
7,26148908;0,52293468;4,96704006
7,28196908;0,56657612;4,96704006
7,30244908;0,52293468;4,96704006
7,32292908;0,52293468;4,96704006
7,34340908;0,52293468;4,96704006
7,36388908;0,52293468;4,92309332
7,38436908;0,52293468;3,95596170
7,40484908;0,47914061;-0,00015259
7,42532908;0,47914061;-0,00015259
7,44580908;0,47914061;-0,00015259
7,46628908;0,47914061;-0,00015259
7,48676908;0,47914061;-0,00015259
7,50724908;0,47914061;-0,00015259
7,52772908;0,43534654;-0,00015259
7,54820908;0,43534654;-0,00015259
7,56868908;0,43534654;-0,00015259
7,58916908;0,43534654;-0,00015259
7,60964908;0,43534654;-0,00015259
7,63012908;0,39170507;-0,00015259
7,65060908;0,39170507;-0,00015259
7,67108908;0,39170507;-0,00015259
7,69156908;0,39170507;-0,00015259
7,71204908;0,39170507;-0,00015259
7,73252908;0,39170507;-0,00015259
7,75300908;0,34791100;-0,00015259
7,77348908;0,34791100;-0,00015259
7,79396908;0,30411693;-0,00015259
7,81444908;0,30411693;-0,00015259
7,83492908;0,34791100;-0,00015259
7,85540908;0,30411693;-0,00015259
7,87588908;0,30411693;-0,00015259
7,89636908;0,30411693;-0,00015259
7,91684908;0,30411693;-0,00015259
7,93732908;0,30411693;-0,00015259
7,95780908;0,26047549;-0,00015259
7,97828908;0,26047549;-0,00015259
7,99876908;0,26047549;-0,00015259
8,01924908;0,26047549;-0,00015259
8,03972907;0,21668142;-0,00015259
8,06020907;0,21668142;-0,00015259
8,08068907;0,26047549;-0,00015259
8,10116907;0,21668142;-0,00015259
8,12164907;0,21668142;-0,00015259
8,14212907;0,21668142;-0,00015259
8,16260907;0,17288736;-0,00015259
8,18308907;0,17288736;-0,00015259
8,20356907;0,17288736;-0,00015259
8,22404907;0,17288736;-0,00015259
