Temps;Canal A;Canal B
(ms);(V);(V)

10,32743384;0,83635970;4,19934700
10,36839384;0,88045900;4,28907100
10,40935384;0,88045900;4,28907100
10,45031384;0,92455820;4,37849000
10,49127384;0,92455820;4,46791000
10,53223383;0,92455820;4,55732900
10,57319383;0,92455820;4,64674800
10,61415383;0,96865750;4,73616700
10,65511383;1,01275700;4,73616700
10,69607383;1,01275700;4,91500600
10,73703383;1,05685600;4,91500600
10,77799383;1,05685600;5,09384400
10,81895383;1,10095500;5,09384400
10,85991383;1,10095500;5,09384400
10,90087383;1,10095500;5,09384400
10,94183383;1,10095500;5,09384400
10,98279383;1,10095500;5,09384400
11,02375383;1,14505400;5,09384400
11,06471383;1,14505400;5,09384400
11,10567383;1,18915400;5,09384400
11,14663383;1,18915400;5,09384400
11,18759383;1,23325300;5,09384400
11,22855383;1,23325300;5,09384400
11,26951383;1,23325300;5,09384400
11,31047383;1,23325300;5,09384400
11,35143383;1,27735200;5,09384400
11,39239383;1,27735200;5,09384400
11,43335383;1,27735200;5,09384400
11,47431383;1,32145100;5,09384400
11,51527383;1,32145100;5,09384400
11,55623383;1,32145100;5,09384400
11,59719383;1,36555100;5,09384400
11,63815383;1,40965000;5,09384400
11,67911383;1,40965000;5,09384400
11,72007383;1,40965000;5,09384400
11,76103383;1,45390200;5,09384400
11,80199383;1,45390200;5,09384400
11,84295383;1,45390200;5,09384400
11,88391383;1,45390200;5,09384400
11,92487383;1,49800100;5,09384400
11,96583383;1,49800100;5,09384400
12,00679383;1,54210000;5,09384400
12,04775383;1,54210000;5,09384400
12,08871383;1,54210000;5,09384400
12,12967383;1,58620000;5,09384400
12,17063383;1,54210000;5,09384400
12,21159382;1,63029900;5,09384400
12,25255382;1,63029900;5,09384400
12,29351382;1,63029900;5,09384400
12,33447382;1,63029900;5,09384400
12,37543382;1,63029900;5,09384400
12,41639382;1,67439800;5,09384400
12,45735382;1,71849700;5,09384400
12,49831382;1,71849700;5,09384400
12,53927382;1,71849700;5,09384400
12,58023382;1,76259600;5,09384400
12,62119382;1,76259600;5,09384400
12,66215382;1,80669600;5,09384400
12,70311382;1,80669600;5,09384400
12,74407382;1,80669600;5,09384400
12,78503382;1,80669600;5,09384400
12,82599382;1,85079500;5,09384400
12,86695382;1,85079500;5,09384400
12,90791382;1,85079500;5,09384400
12,94887382;1,89489400;5,09384400
12,98983382;1,89489400;5,09384400
13,03079382;1,93899300;5,09384400
13,07175382;1,93899300;5,09384400
13,11271382;1,98309300;5,09384400
13,15367382;1,98309300;5,09384400
13,19463382;1,98309300;5,09384400
13,23559382;1,98309300;5,09384400
13,27655382;1,93899300;5,09384400
13,31751382;1,93899300;5,09384400
13,35847382;1,93899300;5,09384400
13,39943382;1,89489400;5,09384400
13,44039382;1,89489400;5,09384400
13,48135382;1,85079500;5,09384400
13,52231382;1,85079500;5,09384400
13,56327382;1,80669600;5,09384400
13,60423382;1,80669600;5,09384400
13,64519382;1,80669600;5,09384400
13,68615382;1,80669600;5,09384400
13,72711382;1,76259600;5,09384400
13,76807382;1,76259600;5,09384400
13,80903382;1,76259600;5,09384400
13,84999381;1,71849700;5,09384400
13,89095381;1,71849700;5,09384400
13,93191381;1,67439800;5,09384400
13,97287381;1,67439800;5,09384400
14,01383381;1,63029900;5,09384400
14,05479381;1,63029900;5,09384400
14,09575381;1,63029900;5,09384400
14,13671381;1,63029900;5,09384400
14,17767381;1,63029900;5,09384400
14,21863381;1,58620000;5,09384400
14,25959381;1,58620000;5,09384400
14,30055381;1,54210000;5,09384400
14,34151381;1,54210000;5,09384400
14,38247381;1,49800100;5,09384400
14,42343381;1,49800100;5,09384400
14,46439381;1,49800100;5,09384400
14,50535381;1,45390200;5,09384400
14,54631381;1,45390200;5,09384400
14,58727381;1,45390200;5,09384400
14,62823381;1,45390200;5,09384400
14,66919381;1,40965000;5,09384400
14,71015381;1,40965000;5,09384400
14,75111381;1,36555100;5,09384400
14,79207381;1,36555100;5,09384400
14,83303381;1,32145100;5,09384400
14,87399381;1,32145100;5,09384400
14,91495381;1,27735200;5,09384400
14,95591381;1,27735200;5,09384400
14,99687381;1,27735200;5,09384400
15,03783381;1,27735200;5,09384400
15,07879381;1,27735200;5,09384400
15,11975381;1,23325300;5,09384400
15,16071381;1,23325300;5,09384400
15,20167381;1,18915400;5,09384400
15,24263381;1,18915400;5,09384400
15,28359381;1,14505400;5,09384400
15,32455381;1,18915400;5,09384400
15,36551381;1,10095500;5,09384400
15,40647381;1,10095500;5,09384400
15,44743381;1,10095500;5,09384400
15,48839380;1,10095500;5,09384400
15,52935380;1,05685600;5,09384400
15,57031380;1,05685600;5,00442500
15,61127380;1,05685600;5,00442500
15,65223380;1,01275700;4,91500600
15,69319380;1,01275700;4,82558700
15,73415380;0,96865750;4,73616700
15,77511380;0,96865750;4,73616700
15,81607380;0,96865750;4,55732900
15,85703380;0,92455820;4,46791000
15,89799380;0,92455820;4,37849000
15,93895380;0,88045900;4,28907100
15,97991380;0,88045900;4,28907100
16,02087380;0,88045900;4,19934700
16,06183380;0,83635970;4,10992800
16,10279380;0,83635970;4,02050800
16,14375380;0,83635970;4,02050800
16,18471380;0,79226050;3,93108900
16,22567380;0,74816130;3,75225100
16,26663380;0,74816130;3,75225100
16,30759380;0,74816130;3,66283200
16,34855380;0,70390940;3,57341200
16,38951380;0,70390940;3,48399300
16,43047380;0,74816130;3,39457400
16,47143380;0,70390940;3,30515500
16,51239380;0,65981020;3,21543000
16,55335380;0,65981020;3,21543000
16,59431380;0,61571090;3,12601100
16,63527380;0,61571090;3,03659200
16,67623380;0,57161170;2,85775300
16,71719380;0,57161170;2,85775300
16,75815380;0,57161170;2,76833400
16,79911380;0,52751240;2,67891500
16,84007380;0,52751240;2,58949500
16,88103380;0,48341320;2,50007600
16,92199380;0,52751240;2,50007600
16,96295380;0,48341320;2,32093300
17,00391380;0,48341320;2,32093300
17,04487380;0,43931390;2,23151400
17,08583380;0,43931390;2,14209400
17,12679379;0,39521470;2,05267500
17,16775379;0,39521470;1,96325600
17,20871379;0,39521470;1,87383700
17,24967379;0,35111550;1,78441700
17,29063379;0,35111550;1,69499800
17,33159379;0,35111550;1,60557900
17,37255379;0,30701620;1,60557900
17,41351379;0,30701620;1,51616000
17,45447379;0,26291700;1,42674000
17,49543379;0,26291700;1,33701600
17,53639379;0,26291700;1,24759700
17,57735379;0,21881770;1,24759700
17,61831379;0,21881770;1,06875800
17,65927379;0,21881770;1,06875800
17,70023379;0,21881770;0,88991980
17,74119379;0,17471850;0,80050050
17,78215379;0,17471850;0,80050050
17,82311379;0,13061920;0,71108130
17,86407379;0,13061920;0,62166200
17,90503379;0,08651997;0,53224280
17,94599379;0,08651997;0,44282360
17,98695379;0,08651997;0,44282360
18,02791379;0,04242073;0,26398510
18,06887379;0,04242073;0,17456590
18,10983379;0,04242073;0,08514664
18,15079379;0,04242073;-0,00427259
18,19175379;-0,00167852;-0,00427259
18,23271379;-0,00167852;0,08514664
18,27367379;0,04242073;0,17456590
18,31463379;0,04242073;0,17456590
18,35559379;0,04242073;0,35340430
18,39655379;0,08651997;0,44282360
18,43751379;0,08651997;0,44282360
18,47847379;0,13061920;0,53224280
18,51943379;0,13061920;0,62166200
18,56039379;0,13061920;0,71108130
18,60135379;0,17471850;0,80050050
18,64231379;0,17471850;0,80050050
18,68327379;0,21881770;0,88991980
18,72423379;0,21881770;1,06875800
18,76519378;0,21881770;1,15817700
18,80615378;0,21881770;1,15817700
18,84711378;0,21881770;1,24759700
18,88807378;0,26291700;1,33701600
18,92903378;0,30701620;1,42674000
18,96999378;0,30701620;1,51616000
19,01095378;0,35111550;1,60557900
19,05191378;0,35111550;1,69499800
19,09287378;0,35111550;1,78441700
19,13383378;0,39521470;1,87383700
19,17479378;0,39521470;1,96325600
19,21575378;0,39521470;1,96325600
19,25671378;0,39521470;2,05267500
19,29767378;0,43931390;2,14209400
19,33863378;0,43931390;2,23151400
19,37959378;0,48341320;2,32093300
19,42055378;0,48341320;2,41065700
19,46151378;0,48341320;2,50007600
19,50247378;0,52751240;2,58949500
19,54343378;0,52751240;2,58949500
19,58439378;0,57161170;2,67891500
19,62535378;0,57161170;2,76833400
19,66631378;0,57161170;2,85775300
19,70727378;0,57161170;2,94717200
19,74823378;0,61571090;3,03659200
19,78919378;0,61571090;3,03659200
19,83015378;0,65981020;3,21543000
19,87111378;0,65981020;3,30515500
19,91207378;0,70390940;3,39457400
19,95303378;0,70390940;3,39457400
19,99399378;0,74816130;3,48399300
20,03495378;0,74816130;3,66283200
20,07591378;0,74816130;3,66283200
20,11687378;0,79226050;3,75225100
20,15783378;0,79226050;3,75225100
20,19879378;0,79226050;3,84167000
20,23975378;0,79226050;3,93108900
20,28071378;0,83635970;4,02050800
20,32167378;0,83635970;4,10992800
20,36263378;0,88045900;4,19934700
20,40359377;0,88045900;4,28907100
20,44455377;0,88045900;4,37849000
20,48551377;0,92455820;4,46791000
20,52647377;0,92455820;4,55732900
20,56743377;0,92455820;4,64674800
20,60839377;0,96865750;4,73616700
20,64935377;1,01275700;4,73616700
20,69031377;1,01275700;4,82558700
20,73127377;1,01275700;4,91500600
20,77223377;1,05685600;5,00442500
20,81319377;1,05685600;5,09384400
20,85415377;1,10095500;5,09384400
20,89511377;1,10095500;5,09384400
20,93607377;1,10095500;5,09384400
20,97703377;1,14505400;5,09384400
21,01799377;1,10095500;5,09384400
21,05895377;1,18915400;5,09384400
21,09991377;1,18915400;5,09384400
21,14087377;1,18915400;5,09384400
21,18183377;1,18915400;5,09384400
21,22279377;1,23325300;5,09384400
21,26375377;1,23325300;5,09384400
21,30471377;1,27735200;5,09384400
21,34567377;1,27735200;5,09384400
21,38663377;1,27735200;5,09384400
21,42759377;1,27735200;5,09384400
21,46855377;1,32145100;5,09384400
21,50951377;1,32145100;5,09384400
21,55047377;1,36555100;5,09384400
21,59143377;1,36555100;5,09384400
21,63239377;1,40965000;5,09384400
21,67335377;1,36555100;5,09384400
21,71431377;1,40965000;5,09384400
21,75527377;1,45390200;5,09384400
21,79623377;1,45390200;5,09384400
21,83719377;1,45390200;5,09384400
21,87815377;1,45390200;5,09384400
21,91911377;1,45390200;5,09384400
21,96007377;1,49800100;5,09384400
22,00103377;1,54210000;5,09384400
22,04199377;1,54210000;5,09384400
22,08295376;1,54210000;5,09384400
22,12391376;1,54210000;5,09384400
22,16487376;1,58620000;5,09384400
22,20583376;1,63029900;5,09384400
22,24679376;1,63029900;5,09384400
22,28775376;1,63029900;5,09384400
22,32871376;1,63029900;5,09384400
22,36967376;1,67439800;5,09384400
22,41063376;1,67439800;5,09384400
22,45159376;1,71849700;5,09384400
22,49255376;1,71849700;5,09384400
22,53351376;1,71849700;5,09384400
22,57447376;1,71849700;5,09384400
22,61543376;1,76259600;5,09384400
22,65639376;1,80669600;5,18326400
22,69735376;1,80669600;5,09384400
22,73831376;1,80669600;5,09384400
22,77927376;1,85079500;5,09384400
22,82023376;1,80669600;5,09384400
22,86119376;1,85079500;5,09384400
22,90215376;1,85079500;5,09384400
22,94311376;1,89489400;5,09384400
22,98407376;1,89489400;5,09384400
23,02503376;1,93899300;5,09384400
23,06599376;1,93899300;5,09384400
23,10695376;1,98309300;5,09384400
23,14791376;1,98309300;5,09384400
23,18887376;1,98309300;5,09384400
23,22983376;1,98309300;5,09384400
23,27079376;1,93899300;5,09384400
23,31175376;1,93899300;5,09384400
23,35271376;1,93899300;5,09384400
23,39367376;1,89489400;5,09384400
23,43463376;1,89489400;5,09384400
23,47559376;1,85079500;5,09384400
23,51655376;1,85079500;5,09384400
23,55751376;1,85079500;5,09384400
23,59847376;1,80669600;5,09384400
23,63943376;1,80669600;5,09384400
23,68039376;1,80669600;5,09384400
23,72135375;1,76259600;5,09384400
23,76231375;1,76259600;5,09384400
23,80327375;1,76259600;5,09384400
23,84423375;1,71849700;5,09384400
23,88519375;1,71849700;5,09384400
23,92615375;1,71849700;5,09384400
23,96711375;1,67439800;5,09384400
24,00807375;1,67439800;5,09384400
24,04903375;1,63029900;5,09384400
24,08999375;1,63029900;5,09384400
24,13095375;1,63029900;5,09384400
24,17191375;1,58620000;5,09384400
24,21287375;1,58620000;5,09384400
24,25383375;1,58620000;5,09384400
24,29479375;1,58620000;5,09384400
24,33575375;1,54210000;5,09384400
24,37671375;1,54210000;5,09384400
24,41767375;1,49800100;5,09384400
24,45863375;1,49800100;5,09384400
24,49959375;1,45390200;5,09384400
24,54055375;1,45390200;5,09384400
24,58151375;1,45390200;5,09384400
24,62247375;1,45390200;5,09384400
24,66343375;1,40965000;5,09384400
24,70439375;1,40965000;5,09384400
24,74535375;1,36555100;5,09384400
24,78631375;1,36555100;5,09384400
24,82727375;1,36555100;5,09384400
24,86823375;1,32145100;5,09384400
24,90919375;1,27735200;5,09384400
24,95015375;1,27735200;5,09384400
24,99111375;1,27735200;5,09384400
25,03207375;1,27735200;5,09384400
25,07303375;1,27735200;5,09384400
25,11399375;1,23325300;5,09384400
25,15495375;1,23325300;5,09384400
25,19591375;1,23325300;5,09384400
25,23687375;1,18915400;5,09384400
25,27783375;1,18915400;5,09384400
25,31879375;1,14505400;5,09384400
25,35975374;1,18915400;5,09384400
25,40071374;1,10095500;5,09384400
25,44167374;1,10095500;5,09384400
25,48263374;1,10095500;5,09384400
25,52359374;1,10095500;5,09384400
25,56455374;1,05685600;5,09384400
25,60551374;1,05685600;5,00442500
25,64647374;1,05685600;4,91500600
25,68743374;1,01275700;4,82558700
25,72839374;0,96865750;4,73616700
25,76935374;0,96865750;4,64674800
25,81031374;0,96865750;4,55732900
25,85127374;0,92455820;4,55732900
25,89223374;0,92455820;4,37849000
25,93319374;0,88045900;4,37849000
25,97415374;0,88045900;4,28907100
26,01511374;0,88045900;4,19934700
26,05607374;0,83635970;4,10992800
26,09703374;0,83635970;4,02050800
26,13799374;0,83635970;4,02050800
26,17895374;0,79226050;3,84167000
26,21991374;0,79226050;3,75225100
26,26087374;0,74816130;3,75225100
26,30183374;0,74816130;3,66283200
26,34279374;0,74816130;3,66283200
26,38375374;0,70390940;3,48399300
26,42471374;0,70390940;3,39457400
26,46567374;0,70390940;3,30515500
26,50663374;0,65981020;3,30515500
26,54759374;0,65981020;3,21543000
26,58855374;0,65981020;3,12601100
26,62951374;0,61571090;3,03659200
26,67047374;0,61571090;2,94717200
26,71143374;0,57161170;2,94717200
26,75239374;0,57161170;2,85775300
26,79335374;0,52751240;2,67891500
26,83431374;0,52751240;2,58949500
26,87527374;0,52751240;2,58949500
26,91623374;0,48341320;2,41065700
26,95719374;0,48341320;2,41065700
26,99815373;0,48341320;2,32093300
27,03911373;0,43931390;2,32093300
27,08007373;0,43931390;2,14209400
27,12103373;0,39521470;2,05267500
27,16199373;0,39521470;1,96325600
27,20295373;0,39521470;1,96325600
27,24391373;0,39521470;1,87383700
27,28487373;0,35111550;1,69499800
27,32583373;0,35111550;1,69499800
27,36679373;0,30701620;1,60557900
27,40775373;0,30701620;1,51616000
27,44871373;0,30701620;1,42674000
27,48967373;0,30701620;1,33701600
27,53063373;0,26291700;1,24759700
27,57159373;0,21881770;1,24759700
27,61255373;0,21881770;1,15817700
27,65351373;0,21881770;0,97933890
27,69447373;0,21881770;0,97933890
27,73543373;0,17471850;0,88991980
27,77639373;0,13061920;0,80050050
27,81735373;0,13061920;0,71108130
27,85831373;0,13061920;0,62166200
27,89927373;0,13061920;0,53224280
27,94023373;0,08651997;0,44282360
27,98119373;0,08651997;0,35340430
28,02215373;0,04242073;0,35340430
28,06311373;0,04242073;0,26398510
28,10407373;0,04242073;0,17456590
28,14503373;-0,00167852;0,08514664
28,18599373;-0,00167852;-0,00427259
28,22695373;0,04242073;0,08514664
28,26791373;0,04242073;0,17456590
28,30887373;0,04242073;0,26398510
28,34983373;0,04242073;0,26398510
28,39079373;0,08651997;0,35340430
28,43175373;0,08651997;0,44282360
28,47271373;0,13061920;0,53224280
28,51367373;0,13061920;0,62166200
28,55463373;0,13061920;0,71108130
28,59559373;0,17471850;0,80050050
28,63655372;0,17471850;0,88991980
28,67751372;0,21881770;0,97933890
28,71847372;0,21881770;0,97933890
28,75943372;0,21881770;1,15817700
28,80039372;0,26291700;1,15817700
28,84135372;0,26291700;1,24759700
28,88231372;0,26291700;1,33701600
28,92327372;0,26291700;1,42674000
28,96423372;0,30701620;1,51616000
29,00519372;0,30701620;1,51616000
29,04615372;0,35111550;1,60557900
29,08711372;0,35111550;1,69499800
29,12807372;0,39521470;1,87383700
29,16903372;0,39521470;1,96325600
29,20999372;0,39521470;1,96325600
29,25095372;0,39521470;2,05267500
29,29191372;0,43931390;2,14209400
29,33287372;0,43931390;2,23151400
29,37383372;0,43931390;2,32093300
29,41479372;0,48341320;2,32093300
29,45575372;0,48341320;2,41065700
29,49671372;0,52751240;2,50007600
29,53767372;0,52751240;2,58949500
29,57863372;0,52751240;2,67891500
29,61959372;0,57161170;2,76833400
29,66055372;0,57161170;2,85775300
29,70151372;0,61571090;2,94717200
29,74247372;0,61571090;3,03659200
29,78343372;0,61571090;3,03659200
29,82439372;0,65981020;3,21543000
29,86535372;0,70390940;3,21543000
29,90631372;0,70390940;3,30515500
29,94727372;0,70390940;3,39457400
29,98823372;0,74816130;3,48399300
30,02919372;0,74816130;3,57341200
30,07015372;0,74816130;3,66283200
30,11111372;0,79226050;3,75225100
30,15207372;0,79226050;3,84167000
30,19303372;0,79226050;3,93108900
30,23399372;0,83635970;3,93108900
30,27495371;0,83635970;4,10992800
30,31591371;0,83635970;4,10992800
30,35687371;0,88045900;4,19934700
30,39783371;0,88045900;4,28907100
30,43879371;0,88045900;4,37849000
30,47975371;0,92455820;4,46791000
30,52071371;0,92455820;4,55732900
30,56167371;0,92455820;4,64674800
30,60263371;0,96865750;4,73616700
30,64359371;1,01275700;4,73616700
30,68455371;1,01275700;4,82558700
30,72551371;1,01275700;4,91500600
30,76647371;1,05685600;5,00442500
30,80743371;1,05685600;5,09384400
30,84839371;1,10095500;5,09384400
30,88935371;1,10095500;5,09384400
30,93031371;1,10095500;5,09384400
30,97127371;1,10095500;5,09384400
31,01223371;1,14505400;5,09384400
31,05319371;1,14505400;5,09384400
31,09415371;1,18915400;5,09384400
31,13511371;1,18915400;5,09384400
31,17607371;1,23325300;5,09384400
31,21703371;1,23325300;5,09384400
31,25799371;1,23325300;5,09384400
31,29895371;1,27735200;5,09384400
31,33991371;1,27735200;5,09384400
31,38087371;1,27735200;5,09384400
31,42183371;1,27735200;5,09384400
31,46279371;1,27735200;5,09384400
31,50375371;1,32145100;5,09384400
31,54471371;1,36555100;5,09384400
31,58567371;1,36555100;5,09384400
31,62663371;1,36555100;5,09384400
31,66759371;1,40965000;5,09384400
31,70855371;1,40965000;5,09384400
31,74951371;1,45390200;5,09384400
31,79047371;1,45390200;5,09384400
31,83143371;1,45390200;5,09384400
31,87239371;1,45390200;5,09384400
31,91335371;1,49800100;5,09384400
31,95431370;1,49800100;5,09384400
31,99527370;1,49800100;5,09384400
32,03623370;1,54210000;5,09384400
32,07719370;1,54210000;5,09384400
32,11815370;1,54210000;5,09384400
32,15911370;1,58620000;5,09384400
32,20007370;1,58620000;5,09384400
32,24103370;1,63029900;5,09384400
32,28199370;1,63029900;5,09384400
32,32295370;1,63029900;5,09384400
32,36391370;1,67439800;5,09384400
32,40487370;1,67439800;5,09384400
32,44583370;1,71849700;5,09384400
32,48679370;1,71849700;5,09384400
32,52775370;1,76259600;5,09384400
32,56871370;1,71849700;5,09384400
32,60967370;1,76259600;5,09384400
32,65063370;1,76259600;5,09384400
32,69159370;1,80669600;5,09384400
32,73255370;1,80669600;5,09384400
32,77351370;1,80669600;5,09384400
32,81447370;1,85079500;5,09384400
32,85543370;1,85079500;5,09384400
32,89639370;1,85079500;5,09384400
32,93735370;1,89489400;5,09384400
32,97831370;1,89489400;5,09384400
33,01927370;1,93899300;5,09384400
33,06023370;1,93899300;5,09384400
33,10119370;1,93899300;5,09384400
33,14215370;1,98309300;5,09384400
33,18311370;1,98309300;5,09384400
33,22407370;1,98309300;5,09384400
33,26503370;1,93899300;5,09384400
33,30599370;1,93899300;5,09384400
33,34695370;1,89489400;5,09384400
33,38791370;1,89489400;5,09384400
33,42887370;1,89489400;5,09384400
33,46983370;1,85079500;5,09384400
33,51079370;1,85079500;5,09384400
33,55175370;1,85079500;5,09384400
33,59271369;1,80669600;5,09384400
33,63367369;1,80669600;5,09384400
33,67463369;1,80669600;5,09384400
33,71559369;1,76259600;5,09384400
33,75655369;1,76259600;5,09384400
33,79751369;1,76259600;5,09384400
33,83847369;1,71849700;5,09384400
33,87943369;1,71849700;5,09384400
33,92039369;1,71849700;5,09384400
33,96135369;1,67439800;5,09384400
34,00231369;1,67439800;5,09384400
34,04327369;1,63029900;5,09384400
34,08423369;1,63029900;5,09384400
34,12519369;1,63029900;5,09384400
34,16615369;1,58620000;5,09384400
34,20711369;1,58620000;5,09384400
34,24807369;1,54210000;5,09384400
34,28903369;1,54210000;5,09384400
34,32999369;1,54210000;5,09384400
34,37095369;1,49800100;5,09384400
34,41191369;1,49800100;5,09384400
34,45287369;1,45390200;5,09384400
34,49383369;1,45390200;5,09384400
34,53479369;1,45390200;5,09384400
34,57575369;1,45390200;5,09384400
34,61671369;1,45390200;5,09384400
34,65767369;1,40965000;5,09384400
34,69863369;1,40965000;5,09384400
34,73959369;1,36555100;5,09384400
34,78055369;1,36555100;5,09384400
34,82151369;1,32145100;5,09384400
34,86247369;1,32145100;5,09384400
34,90343369;1,27735200;5,09384400
34,94439369;1,27735200;5,09384400
34,98535369;1,27735200;5,09384400
35,02631369;1,27735200;5,09384400
35,06727369;1,23325300;5,09384400
35,10823369;1,23325300;5,09384400
35,14919369;1,23325300;5,09384400
35,19015369;1,23325300;5,09384400
35,23111368;1,18915400;5,09384400
35,27207368;1,18915400;5,09384400
35,31303368;1,18915400;5,09384400
35,35399368;1,10095500;5,09384400
35,39495368;1,10095500;5,09384400
35,43591368;1,10095500;5,09384400
35,47687368;1,10095500;5,09384400
35,51783368;1,05685600;5,09384400
35,55879368;1,05685600;5,09384400
35,59975368;1,05685600;5,09384400
35,64071368;1,01275700;4,91500600
35,68167368;1,01275700;4,82558700
35,72263368;1,01275700;4,73616700
35,76359368;0,96865750;4,73616700
35,80455368;0,96865750;4,64674800
35,84551368;0,92455820;4,55732900
35,88647368;0,92455820;4,46791000
35,92743368;0,92455820;4,37849000
35,96839368;0,88045900;4,37849000
36,00935368;0,88045900;4,28907100
36,05031368;0,83635970;4,10992800
36,09127368;0,83635970;4,02050800
36,13223368;0,83635970;4,02050800
36,17319368;0,79226050;3,84167000
36,21415368;0,79226050;3,84167000
36,25511368;0,74816130;3,75225100
36,29607368;0,74816130;3,66283200
36,33703368;0,74816130;3,66283200
36,37799368;0,74816130;3,48399300
36,41895368;0,70390940;3,39457400
36,45991368;0,70390940;3,39457400
36,50087368;0,70390940;3,21543000
36,54183368;0,65981020;3,21543000
36,58279368;0,61571090;3,12601100
36,62375368;0,61571090;3,03659200
36,66471368;0,61571090;2,94717200
36,70567368;0,57161170;2,85775300
36,74663368;0,57161170;2,85775300
36,78759368;0,57161170;2,67891500
36,82855368;0,52751240;2,58949500
36,86951367;0,52751240;2,58949500
36,91047367;0,48341320;2,41065700
36,95143367;0,48341320;2,32093300
36,99239367;0,43931390;2,32093300
37,03335367;0,43931390;2,23151400
37,07431367;0,39521470;2,14209400
37,11527367;0,39521470;2,05267500
37,15623367;0,39521470;1,96325600
37,19719367;0,39521470;1,87383700
37,23815367;0,35111550;1,87383700
37,27911367;0,39521470;1,78441700
37,32007367;0,35111550;1,69499800
37,36103367;0,35111550;1,60557900
37,40199367;0,30701620;1,51616000
37,44295367;0,26291700;1,42674000
37,48391367;0,26291700;1,33701600
37,52487367;0,26291700;1,24759700
37,56583367;0,21881770;1,15817700
37,60679367;0,21881770;1,15817700
37,64775367;0,21881770;1,06875800
37,68871367;0,21881770;0,97933890
37,72967367;0,17471850;0,88991980
37,77063367;0,17471850;0,80050050
37,81159367;0,17471850;0,71108130
37,85255367;0,13061920;0,62166200
37,89351367;0,13061920;0,53224280
37,93447367;0,08651997;0,44282360
37,97543367;0,08651997;0,44282360
38,01639367;0,04242073;0,26398510
38,05735367;0,04242073;0,26398510
38,09831367;0,04242073;0,08514664
38,13927367;0,04242073;0,08514664
38,18023367;-0,00167852;-0,00427259
38,22119367;0,04242073;0,08514664
38,26215367;0,04242073;0,17456590
38,30311367;0,04242073;0,17456590
38,34407367;0,04242073;0,35340430
38,38503367;0,04242073;0,44282360
38,42599367;0,08651997;0,44282360
38,46695367;0,13061920;0,53224280
38,50791366;0,13061920;0,53224280
38,54887366;0,17471850;0,62166200
38,58983366;0,13061920;0,80050050
38,63079366;0,17471850;0,88991980
38,67175366;0,17471850;0,88991980
38,71271366;0,17471850;1,06875800
38,75367366;0,21881770;1,15817700
38,79463366;0,26291700;1,15817700
38,83559366;0,26291700;1,24759700
38,87655366;0,26291700;1,33701600
38,91751366;0,26291700;1,42674000
38,95847366;0,30701620;1,51616000
38,99943366;0,35111550;1,60557900
39,04039366;0,30701620;1,60557900
39,08135366;0,35111550;1,69499800
39,12231366;0,35111550;1,78441700
39,16327366;0,39521470;1,87383700
39,20423366;0,39521470;1,96325600
39,24519366;0,39521470;2,05267500
39,28615366;0,39521470;2,14209400
39,32711366;0,43931390;2,23151400
39,36807366;0,48341320;2,32093300
39,40903366;0,48341320;2,32093300
39,44999366;0,48341320;2,50007600
39,49095366;0,52751240;2,58949500
39,53191366;0,52751240;2,67891500
39,57287366;0,52751240;2,67891500
39,61383366;0,57161170;2,76833400
39,65479366;0,57161170;2,85775300
39,69575366;0,57161170;2,94717200
39,73671366;0,61571090;3,03659200
39,77767366;0,65981020;3,12601100
39,81863366;0,65981020;3,21543000
39,85959366;0,65981020;3,30515500
39,90055366;0,70390940;3,30515500
39,94151366;0,70390940;3,39457400
39,98247366;0,70390940;3,48399300
40,02343366;0,74816130;3,57341200
40,06439366;0,74816130;3,66283200
40,10535366;0,74816130;3,75225100
40,14631365;0,74816130;3,75225100
40,18727365;0,79226050;3,84167000
40,22823365;0,79226050;3,93108900
40,26919365;0,83635970;4,10992800
40,31015365;0,83635970;4,10992800
40,35111365;0,88045900;4,19934700
40,39207365;0,88045900;4,37849000
40,43303365;0,92455820;4,37849000
40,47399365;0,92455820;4,46791000
40,51495365;0,92455820;4,46791000
40,55591365;0,92455820;4,55732900
40,59687365;0,96865750;4,73616700
40,63783365;1,01275700;4,73616700
40,67879365;1,01275700;4,82558700
40,71975365;1,05685600;4,91500600
40,76071365;1,05685600;5,00442500
40,80167365;1,05685600;5,09384400
40,84263365;1,05685600;5,09384400
40,88359365;1,10095500;5,09384400
40,92455365;1,10095500;5,09384400
40,96551365;1,10095500;5,09384400
41,00647365;1,10095500;5,09384400
41,04743365;1,14505400;5,09384400
41,08839365;1,18915400;5,09384400
41,12935365;1,18915400;5,09384400
41,17031365;1,23325300;5,09384400
41,21127365;1,23325300;5,09384400
41,25223365;1,23325300;5,09384400
41,29319365;1,23325300;5,09384400
41,33415365;1,27735200;5,09384400
41,37511365;1,27735200;5,09384400
41,41607365;1,27735200;5,09384400
41,45703365;1,32145100;5,09384400
41,49799365;1,27735200;5,09384400
41,53895365;1,36555100;5,09384400
41,57991365;1,36555100;5,09384400
41,62087365;1,36555100;5,09384400
41,66183365;1,36555100;5,09384400
41,70279365;1,40965000;5,09384400
41,74375365;1,40965000;5,09384400
41,78471365;1,45390200;5,09384400
41,82567364;1,45390200;5,09384400
41,86663364;1,45390200;5,09384400
41,90759364;1,45390200;5,09384400
41,94855364;1,49800100;5,09384400
41,98951364;1,49800100;5,09384400
42,03047364;1,54210000;5,09384400
