Temps;Canal A;Canal B
(ms);(V);(V)

-10,14113522;0,65981020;0,98605300
-10,12065522;0,65981020;0,98605300
-10,10017522;0,70390940;0,98605300
-10,07969522;0,70390940;1,03091500
-10,05921522;0,70390940;1,03091500
-10,03873522;0,70390940;1,03091500
-10,01825522;0,74816130;1,07577700
-9,99777522;0,70390940;1,07577700
-9,97729522;0,74816130;1,07577700
-9,95681522;0,74816130;1,07577700
-9,93633522;0,74816130;1,12064000
-9,91585522;0,74816130;1,12064000
-9,89537522;0,74816130;1,12064000
-9,87489522;0,74816130;1,12064000
-9,85441522;0,74816130;1,16550200
-9,83393522;0,74816130;1,16550200
-9,81345522;0,79226050;1,16550200
-9,79297522;0,79226050;1,16550200
-9,77249522;0,79226050;1,21021200
-9,75201522;0,83635970;1,21021200
-9,73153522;0,83635970;1,25507400
-9,71105522;0,83635970;1,25507400
-9,69057522;0,83635970;1,25507400
-9,67009522;0,83635970;1,29993600
-9,64961522;0,88045900;1,29993600
-9,62913522;0,88045900;1,29993600
-9,60865522;0,88045900;1,29993600
-9,58817522;0,88045900;1,29993600
-9,56769522;0,92455820;1,29993600
-9,54721522;0,88045900;1,34479800
-9,52673522;0,92455820;1,34479800
-9,50625522;0,92455820;1,34479800
-9,48577522;0,92455820;1,38966000
-9,46529522;0,92455820;1,34479800
-9,44481522;0,92455820;1,38966000
-9,42433523;0,96865750;1,43437000
-9,40385523;0,92455820;1,38966000
-9,38337523;0,96865750;1,43437000
-9,36289523;1,01275700;1,47923200
-9,34241523;0,96865750;1,47923200
-9,32193523;1,01275700;1,47923200
-9,30145523;1,01275700;1,47923200
-9,28097523;1,01275700;1,47923200
-9,26049523;1,01275700;1,52409400
-9,24001523;1,01275700;1,52409400
-9,21953523;1,05685600;1,52409400
-9,19905523;1,05685600;1,56895700
-9,17857523;1,05685600;1,52409400
-9,15809523;1,05685600;1,56895700
-9,13761523;1,05685600;1,56895700
-9,11713523;1,05685600;1,56895700
-9,09665523;1,05685600;1,61381900
-9,07617523;1,10095500;1,61381900
-9,05569523;1,10095500;1,61381900
-9,03521523;1,10095500;1,61381900
-9,01473523;1,10095500;1,65868100
-8,99425523;1,10095500;1,65868100
-8,97377523;1,10095500;1,65868100
-8,95329523;1,10095500;1,70339100
-8,93281523;1,14505400;1,70339100
-8,91233523;1,14505400;1,70339100
-8,89185523;1,18915400;1,70339100
-8,87137523;1,18915400;1,74825300
-8,85089523;1,18915400;1,79311500
-8,83041523;1,18915400;1,74825300
-8,80993523;1,23325300;1,79311500
-8,78945523;1,23325300;1,79311500
-8,76897523;1,23325300;1,79311500
-8,74849523;1,23325300;1,83797700
-8,72801523;1,23325300;1,83797700
-8,70753523;1,27735200;1,83797700
-8,68705523;1,23325300;1,83797700
-8,66657523;1,27735200;1,88283900
-8,64609523;1,27735200;1,83797700
-8,62561523;1,27735200;1,88283900
-8,60513523;1,27735200;1,88283900
-8,58465523;1,27735200;1,92754900
-8,56417523;1,27735200;1,92754900
-8,54369523;1,27735200;1,92754900
-8,52321523;1,27735200;1,92754900
-8,50273523;1,32145100;1,97241100
-8,48225523;1,32145100;1,97241100
-8,46177523;1,32145100;1,97241100
-8,44129523;1,32145100;2,01727300
-8,42081523;1,36555100;2,01727300
-8,40033523;1,36555100;2,01727300
-8,37985523;1,36555100;2,06213600
-8,35937523;1,36555100;2,06213600
-8,33889523;1,36555100;2,06213600
-8,31841523;1,36555100;2,06213600
-8,29793523;1,40965000;2,06213600
-8,27745523;1,40965000;2,10699800
-8,25697523;1,40965000;2,10699800
-8,23649523;1,45390200;2,10699800
-8,21601523;1,40965000;2,15170700
-8,19553523;1,45390200;2,15170700
-8,17505523;1,45390200;2,15170700
-8,15457523;1,45390200;2,15170700
-8,13409523;1,45390200;2,19657000
-8,11361523;1,45390200;2,19657000
-8,09313523;1,45390200;2,19657000
-8,07265523;1,45390200;2,19657000
-8,05217523;1,45390200;2,19657000
-8,03169523;1,45390200;2,24143200
-8,01121523;1,49800100;2,24143200
-7,99073523;1,49800100;2,24143200
-7,97025523;1,54210000;2,28629400
-7,94977523;1,49800100;2,28629400
-7,92929523;1,54210000;2,28629400
-7,90881523;1,54210000;2,28629400
-7,88833523;1,54210000;2,33115600
-7,86785523;1,58620000;2,33115600
-7,84737523;1,58620000;2,37601900
-7,82689523;1,58620000;2,37601900
-7,80641523;1,58620000;2,37601900
-7,78593524;1,63029900;2,37601900
-7,76545524;1,63029900;2,42072800
-7,74497524;1,63029900;2,42072800
-7,72449524;1,63029900;2,42072800
-7,70401524;1,63029900;2,42072800
-7,68353524;1,63029900;2,46559000
-7,66305524;1,63029900;2,46559000
-7,64257524;1,63029900;2,46559000
-7,62209524;1,63029900;2,51045300
-7,60161524;1,67439800;2,51045300
-7,58113524;1,67439800;2,51045300
-7,56065524;1,67439800;2,51045300
-7,54017524;1,67439800;2,55531500
-7,51969524;1,67439800;2,55531500
-7,49921524;1,71849700;2,55531500
-7,47873524;1,71849700;2,55531500
-7,45825524;1,71849700;2,60017700
-7,43777524;1,76259600;2,60017700
-7,41729524;1,76259600;2,60017700
-7,39681524;1,76259600;2,60017700
-7,37633524;1,76259600;2,64488700
-7,35585524;1,76259600;2,64488700
-7,33537524;1,80669600;2,64488700
-7,31489524;1,80669600;2,68974900
-7,29441524;1,80669600;2,68974900
-7,27393524;1,80669600;2,68974900
-7,25345524;1,80669600;2,73461100
-7,23297524;1,80669600;2,73461100
-7,21249524;1,80669600;2,73461100
-7,19201524;1,80669600;2,73461100
-7,17153524;1,85079500;2,73461100
-7,15105524;1,80669600;2,77947300
-7,13057524;1,80669600;2,77947300
-7,11009524;1,85079500;2,77947300
-7,08961524;1,85079500;2,82433600
-7,06913524;1,85079500;2,82433600
-7,04865524;1,89489400;2,82433600
-7,02817524;1,89489400;2,86904500
-7,00769524;1,89489400;2,86904500
-6,98721524;1,89489400;2,91390700
-6,96673524;1,93899300;2,86904500
-6,94625524;1,93899300;2,91390700
-6,92577524;1,93899300;2,91390700
-6,90529524;1,93899300;2,91390700
-6,88481524;1,93899300;2,91390700
-6,86433524;1,93899300;2,95877000
-6,84385524;1,98309300;2,95877000
-6,82337524;1,98309300;2,95877000
-6,80289524;1,98309300;2,95877000
-6,78241524;1,98309300;2,95877000
-6,76193524;1,98309300;2,95877000
-6,74145524;1,98309300;2,95877000
-6,72097524;1,98309300;2,95877000
-6,70049524;1,93899300;2,95877000
-6,68001524;1,93899300;2,91390700
-6,65953524;1,93899300;2,91390700
-6,63905524;1,89489400;2,91390700
-6,61857524;1,89489400;2,86904500
-6,59809524;1,93899300;2,86904500
-6,57761524;1,89489400;2,86904500
-6,55713524;1,89489400;2,86904500
-6,53665524;1,89489400;2,82433600
-6,51617524;1,85079500;2,82433600
-6,49569524;1,85079500;2,77947300
-6,47521524;1,85079500;2,77947300
-6,45473524;1,85079500;2,77947300
-6,43425524;1,80669600;2,77947300
-6,41377524;1,80669600;2,77947300
-6,39329524;1,80669600;2,73461100
-6,37281524;1,80669600;2,73461100
-6,35233524;1,80669600;2,73461100
-6,33185524;1,80669600;2,68974900
-6,31137524;1,80669600;2,73461100
-6,29089524;1,80669600;2,68974900
-6,27041524;1,80669600;2,68974900
-6,24993524;1,76259600;2,64488700
-6,22945524;1,76259600;2,64488700
-6,20897524;1,76259600;2,64488700
-6,18849524;1,76259600;2,60017700
-6,16801524;1,76259600;2,60017700
-6,14753524;1,76259600;2,60017700
-6,12705525;1,71849700;2,60017700
-6,10657525;1,71849700;2,60017700
-6,08609525;1,71849700;2,55531500
-6,06561525;1,71849700;2,55531500
-6,04513525;1,67439800;2,55531500
-6,02465525;1,67439800;2,51045300
-6,00417525;1,67439800;2,51045300
-5,98369525;1,67439800;2,51045300
-5,96321525;1,67439800;2,51045300
-5,94273525;1,63029900;2,46559000
-5,92225525;1,63029900;2,46559000
-5,90177525;1,63029900;2,46559000
-5,88129525;1,63029900;2,42072800
-5,86081525;1,63029900;2,42072800
-5,84033525;1,63029900;2,42072800
-5,81985525;1,63029900;2,37601900
-5,79937525;1,63029900;2,37601900
-5,77889525;1,58620000;2,37601900
-5,75841525;1,58620000;2,37601900
-5,73793525;1,58620000;2,37601900
-5,71745525;1,58620000;2,37601900
-5,69697525;1,54210000;2,33115600
-5,67649525;1,54210000;2,33115600
-5,65601525;1,54210000;2,28629400
-5,63553525;1,54210000;2,28629400
-5,61505525;1,54210000;2,28629400
-5,59457525;1,49800100;2,24143200
-5,57409525;1,49800100;2,24143200
-5,55361525;1,49800100;2,24143200
-5,53313525;1,45390200;2,19657000
-5,51265525;1,45390200;2,24143200
-5,49217525;1,45390200;2,19657000
-5,47169525;1,45390200;2,19657000
-5,45121525;1,45390200;2,19657000
-5,43073525;1,45390200;2,19657000
-5,41025525;1,45390200;2,15170700
-5,38977525;1,45390200;2,15170700
-5,36929525;1,45390200;2,15170700
-5,34881525;1,45390200;2,10699800
-5,32833525;1,40965000;2,10699800
-5,30785525;1,40965000;2,10699800
-5,28737525;1,40965000;2,06213600
-5,26689525;1,40965000;2,06213600
-5,24641525;1,36555100;2,06213600
-5,22593525;1,36555100;2,06213600
-5,20545525;1,36555100;2,01727300
-5,18497525;1,36555100;2,01727300
-5,16449525;1,32145100;2,01727300
-5,14401525;1,32145100;1,97241100
-5,12353525;1,32145100;1,97241100
-5,10305525;1,27735200;1,97241100
-5,08257525;1,32145100;1,97241100
-5,06209525;1,27735200;1,92754900
-5,04161525;1,27735200;1,92754900
-5,02113525;1,27735200;1,92754900
-5,00065525;1,27735200;1,88283900
-4,98017525;1,27735200;1,88283900
-4,95969525;1,27735200;1,88283900
-4,93921525;1,27735200;1,88283900
-4,91873525;1,27735200;1,83797700
-4,89825525;1,27735200;1,83797700
-4,87777525;1,23325300;1,83797700
-4,85729525;1,23325300;1,83797700
-4,83681525;1,23325300;1,83797700
-4,81633525;1,23325300;1,79311500
-4,79585525;1,23325300;1,79311500
-4,77537525;1,18915400;1,79311500
-4,75489525;1,18915400;1,74825300
-4,73441525;1,18915400;1,74825300
-4,71393525;1,18915400;1,74825300
-4,69345525;1,18915400;1,70339100
-4,67297525;1,18915400;1,70339100
-4,65249525;1,14505400;1,65868100
-4,63201525;1,10095500;1,70339100
-4,61153525;1,10095500;1,65868100
-4,59105525;1,10095500;1,65868100
-4,57057525;1,10095500;1,65868100
-4,55009525;1,10095500;1,65868100
-4,52961525;1,10095500;1,65868100
-4,50913525;1,10095500;1,61381900
-4,48865526;1,10095500;1,61381900
-4,46817526;1,05685600;1,56895700
-4,44769526;1,05685600;1,61381900
-4,42721526;1,05685600;1,56895700
-4,40673526;1,05685600;1,52409400
-4,38625526;1,05685600;1,52409400
-4,36577526;1,01275700;1,52409400
-4,34529526;1,01275700;1,52409400
-4,32481526;1,01275700;1,52409400
-4,30433526;1,01275700;1,47923200
-4,28385526;1,01275700;1,47923200
-4,26337526;0,96865750;1,47923200
-4,24289526;0,96865750;1,47923200
-4,22241526;0,92455820;1,47923200
-4,20193526;0,96865750;1,43437000
-4,18145526;0,92455820;1,43437000
-4,16097526;0,92455820;1,43437000
-4,14049526;0,92455820;1,43437000
-4,12001526;0,92455820;1,38966000
-4,09953526;0,92455820;1,34479800
-4,07905526;0,92455820;1,34479800
-4,05857526;0,92455820;1,34479800
-4,03809526;0,88045900;1,34479800
-4,01761526;0,92455820;1,34479800
-3,99713526;0,88045900;1,29993600
-3,97665526;0,88045900;1,29993600
-3,95617526;0,88045900;1,29993600
-3,93569526;0,88045900;1,25507400
-3,91521526;0,83635970;1,25507400
-3,89473526;0,83635970;1,25507400
-3,87425526;0,83635970;1,25507400
-3,85377526;0,83635970;1,21021200
-3,83329526;0,79226050;1,21021200
-3,81281526;0,79226050;1,21021200
-3,79233526;0,79226050;1,21021200
-3,77185526;0,79226050;1,16550200
-3,75137526;0,79226050;1,16550200
-3,73089526;0,74816130;1,16550200
-3,71041526;0,74816130;1,12064000
-3,68993526;0,74816130;1,12064000
-3,66945526;0,74816130;1,12064000
-3,64897526;0,74816130;1,12064000
-3,62849526;0,74816130;1,07577700
-3,60801526;0,74816130;1,07577700
-3,58753526;0,74816130;1,07577700
-3,56705526;0,70390940;1,07577700
-3,54657526;0,70390940;1,03091500
-3,52609526;0,70390940;1,03091500
-3,50561526;0,70390940;1,03091500
-3,48513526;0,65981020;0,98605300
-3,46465526;0,65981020;0,98605300
-3,44417526;0,65981020;0,98605300
-3,42369526;0,65981020;0,98605300
-3,40321526;0,65981020;0,98605300
-3,38273526;0,65981020;0,94134340
-3,36225526;0,61571090;0,94134340
-3,34177526;0,57161170;0,89648120
-3,32129526;0,61571090;0,89648120
-3,30081526;0,57161170;0,89648120
-3,28033526;0,57161170;0,89648120
-3,25985526;0,57161170;0,89648120
-3,23937526;0,57161170;0,85161900
-3,21889526;0,57161170;0,85161900
-3,19841526;0,57161170;0,80675680
-3,17793526;0,57161170;0,80675680
-3,15745526;0,52751240;0,80675680
-3,13697526;0,52751240;0,80675680
-3,11649526;0,52751240;0,80675680
-3,09601526;0,52751240;0,76189460
-3,07553526;0,48341320;0,76189460
-3,05505526;0,48341320;0,76189460
-3,03457526;0,48341320;0,76189460
-3,01409526;0,48341320;0,71703240
-2,99361526;0,48341320;0,71703240
-2,97313526;0,48341320;0,71703240
-2,95265526;0,43931390;0,71703240
-2,93217526;0,43931390;0,67232280
-2,91169526;0,43931390;0,67232280
-2,89121526;0,39521470;0,67232280
-2,87073526;0,43931390;0,62746050
-2,85025527;0,39521470;0,62746050
-2,82977527;0,39521470;0,62746050
-2,80929527;0,39521470;0,62746050
-2,78881527;0,39521470;0,62746050
-2,76833527;0,39521470;0,58259830
-2,74785527;0,39521470;0,58259830
-2,72737527;0,39521470;0,58259830
-2,70689527;0,39521470;0,53773610
-2,68641527;0,35111550;0,49287390
-2,66593527;0,35111550;0,49287390
-2,64545527;0,35111550;0,49287390
-2,62497527;0,30701620;0,49287390
-2,60449527;0,30701620;0,44816430
-2,58401527;0,30701620;0,44816430
-2,56353527;0,30701620;0,44816430
-2,54305527;0,30701620;0,44816430
-2,52257527;0,30701620;0,40330210
-2,50209527;0,26291700;0,40330210
-2,48161527;0,26291700;0,40330210
-2,46113527;0,26291700;0,40330210
-2,44065527;0,21881770;0,40330210
-2,42017527;0,26291700;0,35843990
-2,39969527;0,21881770;0,35843990
-2,37921527;0,21881770;0,35843990
-2,35873527;0,21881770;0,31357770
-2,33825527;0,21881770;0,31357770
-2,31777527;0,21881770;0,31357770
-2,29729527;0,21881770;0,26871550
-2,27681527;0,17471850;0,26871550
-2,25633527;0,17471850;0,22400590
-2,23585527;0,17471850;0,22400590
-2,21537527;0,17471850;0,22400590
-2,19489527;0,17471850;0,22400590
-2,17441527;0,13061920;0,22400590
-2,15393527;0,13061920;0,17929620
-2,13345527;0,13061920;0,22400590
-2,11297527;0,13061920;0,17929620
-2,09249527;0,13061920;0,17929620
-2,07201527;0,08651997;0,17929620
-2,05153527;0,08651997;0,13443400
-2,03105527;0,08651997;0,13443400
-2,01057527;0,08651997;0,13443400
-1,99009527;0,08651997;0,08957183
-1,96961527;0,04242073;0,08957183
-1,94913527;0,04242073;0,08957183
-1,92865527;0,04242073;0,04470962
-1,90817527;0,04242073;0,04470962
-1,88769527;0,04242073;0,04470962
-1,86721527;0,04242073;0,04470962
-1,84673527;0,04242073;-0,00015259
-1,82625527;-0,00167852;-0,00015259
-1,80577527;-0,00167852;-0,00015259
-1,78529527;-0,00167852;-0,00015259
-1,76481527;0,04242073;-0,00015259
-1,74433527;0,04242073;0,04470962
-1,72385527;0,04242073;0,04470962
-1,70337527;0,04242073;0,04470962
-1,68289527;0,04242073;0,08957183
-1,66241527;0,04242073;0,08957183
-1,64193527;0,04242073;0,08957183
-1,62145527;0,04242073;0,08957183
-1,60097527;0,04242073;0,08957183
-1,58049527;0,08651997;0,08957183
-1,56001527;0,08651997;0,08957183
-1,53953527;0,08651997;0,13443400
-1,51905527;0,08651997;0,13443400
-1,49857527;0,13061920;0,17929620
-1,47809527;0,13061920;0,17929620
-1,45761527;0,13061920;0,17929620
-1,43713527;0,13061920;0,22400590
-1,41665527;0,17471850;0,22400590
-1,39617527;0,17471850;0,22400590
-1,37569527;0,17471850;0,26871550
-1,35521527;0,17471850;0,22400590
-1,33473527;0,17471850;0,26871550
-1,31425527;0,17471850;0,26871550
-1,29377527;0,21881770;0,26871550
-1,27329527;0,21881770;0,26871550
-1,25281527;0,21881770;0,31357770
-1,23233527;0,21881770;0,31357770
-1,21185527;0,21881770;0,31357770
-1,19137528;0,21881770;0,35843990
-1,17089528;0,21881770;0,35843990
-1,15041528;0,21881770;0,40330210
-1,12993528;0,26291700;0,40330210
-1,10945528;0,26291700;0,40330210
-1,08897528;0,26291700;0,40330210
-1,06849528;0,26291700;0,40330210
-1,04801528;0,30701620;0,40330210
-1,02753528;0,30701620;0,44816430
-1,00705528;0,30701620;0,44816430
-0,98657528;0,30701620;0,44816430
-0,96609528;0,35111550;0,49287390
-0,94561528;0,35111550;0,49287390
-0,92513528;0,35111550;0,49287390
-0,90465528;0,35111550;0,49287390
-0,88417528;0,35111550;0,58259830
-0,86369528;0,39521470;0,58259830
-0,84321528;0,35111550;0,58259830
-0,82273528;0,39521470;0,58259830
-0,80225528;0,39521470;0,58259830
-0,78177528;0,39521470;0,58259830
-0,76129528;0,39521470;0,62746050
-0,74081528;0,39521470;0,62746050
-0,72033528;0,39521470;0,62746050
-0,69985528;0,43931390;0,62746050
-0,67937528;0,43931390;0,67232280
-0,65889528;0,43931390;0,67232280
-0,63841528;0,43931390;0,71703240
-0,61793528;0,43931390;0,71703240
-0,59745528;0,48341320;0,71703240
-0,57697528;0,48341320;0,71703240
-0,55649528;0,48341320;0,76189460
-0,53601528;0,48341320;0,76189460
-0,51553528;0,52751240;0,76189460
-0,49505528;0,52751240;0,76189460
-0,47457528;0,52751240;0,80675680
-0,45409528;0,52751240;0,80675680
-0,43361528;0,57161170;0,80675680
-0,41313528;0,52751240;0,80675680
-0,39265528;0,57161170;0,80675680
-0,37217528;0,57161170;0,85161900
-0,35169528;0,57161170;0,85161900
-0,33121528;0,57161170;0,85161900
-0,31073528;0,57161170;0,89648120
-0,29025528;0,61571090;0,89648120
-0,26977528;0,57161170;0,89648120
-0,24929528;0,57161170;0,94134340
-0,22881528;0,61571090;0,94134340
-0,20833528;0,61571090;0,94134340
-0,18785528;0,61571090;0,94134340
-0,16737528;0,65981020;0,98605300
-0,14689528;0,65981020;0,98605300
-0,12641528;0,70390940;0,98605300
-0,10593528;0,70390940;1,03091500
-0,08545528;0,70390940;0,98605300
-0,06497528;0,70390940;1,03091500
-0,04449528;0,70390940;1,03091500
-0,02401528;0,70390940;1,07577700
-0,00353528;0,70390940;1,07577700
0,01694472;0,74816130;1,07577700
0,03742472;0,74816130;1,12064000
0,05790472;0,74816130;1,12064000
0,07838472;0,74816130;1,12064000
0,09886472;0,74816130;1,12064000
0,11934472;0,74816130;1,12064000
0,13982472;0,74816130;1,16550200
0,16030472;0,74816130;1,16550200
0,18078472;0,79226050;1,16550200
0,20126472;0,79226050;1,16550200
0,22174472;0,83635970;1,16550200
0,24222472;0,79226050;1,21021200
0,26270472;0,83635970;1,21021200
0,28318472;0,83635970;1,21021200
0,30366472;0,83635970;1,25507400
0,32414472;0,83635970;1,25507400
0,34462472;0,88045900;1,29993600
0,36510472;0,83635970;1,29993600
0,38558472;0,88045900;1,29993600
0,40606472;0,88045900;1,29993600
0,42654472;0,92455820;1,34479800
0,44702471;0,88045900;1,29993600
0,46750471;0,92455820;1,34479800
0,48798471;0,92455820;1,38966000
0,50846471;0,92455820;1,38966000
0,52894471;0,92455820;1,38966000
0,54942471;0,92455820;1,43437000
0,56990471;0,92455820;1,43437000
0,59038471;0,96865750;1,43437000
0,61086471;0,96865750;1,43437000
0,63134471;0,96865750;1,47923200
0,65182471;0,96865750;1,47923200
0,67230471;0,96865750;1,47923200
0,69278471;1,01275700;1,47923200
0,71326471;1,01275700;1,52409400
0,73374471;1,01275700;1,47923200
0,75422471;1,01275700;1,52409400
0,77470471;1,05685600;1,52409400
0,79518471;1,05685600;1,52409400
0,81566471;1,05685600;1,56895700
0,83614471;1,05685600;1,56895700
0,85662471;1,05685600;1,56895700
0,87710471;1,10095500;1,56895700
0,89758471;1,10095500;1,61381900
0,91806471;1,10095500;1,61381900
0,93854471;1,10095500;1,65868100
0,95902471;1,10095500;1,65868100
0,97950471;1,10095500;1,65868100
0,99998471;1,10095500;1,65868100
1,02046471;1,14505400;1,65868100
1,04094471;1,10095500;1,70339100
1,06142471;1,14505400;1,70339100
1,08190471;1,18915400;1,70339100
1,10238471;1,18915400;1,70339100
1,12286471;1,18915400;1,70339100
1,14334471;1,18915400;1,74825300
1,16382471;1,18915400;1,74825300
1,18430471;1,18915400;1,74825300
1,20478471;1,18915400;1,79311500
1,22526471;1,23325300;1,79311500
1,24574471;1,23325300;1,79311500
1,26622471;1,23325300;1,83797700
1,28670471;1,23325300;1,83797700
1,30718471;1,23325300;1,83797700
1,32766471;1,27735200;1,88283900
1,34814471;1,27735200;1,88283900
1,36862471;1,27735200;1,88283900
1,38910471;1,27735200;1,88283900
1,40958471;1,27735200;1,88283900
1,43006471;1,27735200;1,92754900
1,45054471;1,27735200;1,92754900
1,47102471;1,27735200;1,92754900
1,49150471;1,27735200;1,92754900
1,51198471;1,32145100;1,97241100
1,53246471;1,32145100;1,97241100
1,55294471;1,32145100;1,97241100
1,57342471;1,32145100;2,01727300
1,59390471;1,36555100;2,01727300
1,61438471;1,36555100;2,06213600
1,63486471;1,36555100;2,01727300
1,65534471;1,36555100;2,06213600
1,67582471;1,36555100;2,06213600
1,69630471;1,40965000;2,06213600
1,71678471;1,40965000;2,06213600
1,73726471;1,40965000;2,10699800
1,75774471;1,45390200;2,15170700
1,77822471;1,45390200;2,15170700
1,79870471;1,45390200;2,15170700
1,81918471;1,45390200;2,15170700
1,83966471;1,45390200;2,19657000
1,86014471;1,45390200;2,19657000
1,88062471;1,45390200;2,19657000
1,90110471;1,45390200;2,19657000
1,92158471;1,45390200;2,19657000
1,94206471;1,49800100;2,24143200
1,96254471;1,49800100;2,24143200
1,98302471;1,49800100;2,24143200
2,00350471;1,49800100;2,28629400
2,02398471;1,49800100;2,24143200
2,04446471;1,54210000;2,28629400
2,06494471;1,54210000;2,28629400
2,08542471;1,54210000;2,33115600
2,10590470;1,54210000;2,33115600
2,12638470;1,58620000;2,33115600
2,14686470;1,54210000;2,37601900
2,16734470;1,58620000;2,37601900
2,18782470;1,58620000;2,37601900
2,20830470;1,63029900;2,37601900
2,22878470;1,63029900;2,37601900
2,24926470;1,63029900;2,42072800
2,26974470;1,63029900;2,42072800
2,29022470;1,63029900;2,42072800
2,31070470;1,63029900;2,42072800
2,33118470;1,63029900;2,46559000
2,35166470;1,63029900;2,51045300
2,37214470;1,63029900;2,46559000
2,39262470;1,67439800;2,51045300
2,41310470;1,67439800;2,51045300
2,43358470;1,67439800;2,51045300
2,45406470;1,71849700;2,51045300
2,47454470;1,67439800;2,55531500
2,49502470;1,67439800;2,55531500
2,51550470;1,71849700;2,55531500
2,53598470;1,71849700;2,60017700
2,55646470;1,71849700;2,60017700
2,57694470;1,76259600;2,60017700
2,59742470;1,71849700;2,60017700
2,61790470;1,76259600;2,60017700
2,63838470;1,76259600;2,60017700
2,65886470;1,76259600;2,64488700
2,67934470;1,80669600;2,68974900
2,69982470;1,80669600;2,68974900
2,72030470;1,80669600;2,68974900
2,74078470;1,80669600;2,73461100
2,76126470;1,80669600;2,73461100
2,78174470;1,80669600;2,73461100
2,80222470;1,80669600;2,73461100
2,82270470;1,80669600;2,77947300
2,84318470;1,85079500;2,77947300
2,86366470;1,85079500;2,77947300
2,88414470;1,85079500;2,77947300
2,90462470;1,85079500;2,77947300
2,92510470;1,85079500;2,82433600
2,94558470;1,89489400;2,82433600
2,96606470;1,89489400;2,86904500
2,98654470;1,89489400;2,86904500
3,00702470;1,89489400;2,86904500
3,02750470;1,89489400;2,86904500
3,04798470;1,93899300;2,86904500
3,06846470;1,93899300;2,91390700
3,08894470;1,93899300;2,91390700
3,10942470;1,98309300;2,91390700
3,12990470;1,98309300;2,95877000
3,15038470;1,98309300;2,95877000
3,17086470;1,98309300;2,95877000
3,19134470;1,98309300;2,95877000
3,21182470;1,98309300;2,95877000
3,23230470;1,98309300;2,95877000
3,25278470;1,93899300;2,95877000
3,27326470;1,93899300;2,95877000
3,29374470;1,98309300;2,91390700
3,31422470;1,93899300;2,91390700
3,33470470;1,93899300;2,91390700
3,35518470;1,89489400;2,91390700
3,37566470;1,93899300;2,86904500
3,39614470;1,89489400;2,86904500
3,41662470;1,89489400;2,86904500
3,43710470;1,89489400;2,86904500
3,45758470;1,89489400;2,86904500
3,47806470;1,89489400;2,82433600
3,49854470;1,89489400;2,82433600
3,51902470;1,85079500;2,77947300
3,53950470;1,85079500;2,77947300
3,55998470;1,85079500;2,77947300
3,58046470;1,85079500;2,73461100
3,60094470;1,80669600;2,73461100
3,62142470;1,80669600;2,73461100
3,64190470;1,80669600;2,73461100
3,66238470;1,80669600;2,73461100
3,68286470;1,80669600;2,73461100
3,70334470;1,80669600;2,68974900
3,72382470;1,76259600;2,68974900
3,74430469;1,76259600;2,64488700
3,76478469;1,76259600;2,64488700
3,78526469;1,76259600;2,64488700
3,80574469;1,76259600;2,60017700
3,82622469;1,76259600;2,60017700
3,84670469;1,71849700;2,60017700
3,86718469;1,76259600;2,60017700
3,88766469;1,71849700;2,55531500
3,90814469;1,71849700;2,55531500
3,92862469;1,71849700;2,55531500
3,94910469;1,71849700;2,55531500
3,96958469;1,67439800;2,55531500
3,99006469;1,67439800;2,51045300
4,01054469;1,67439800;2,51045300
4,03102469;1,63029900;2,51045300
4,05150469;1,63029900;2,46559000
4,07198469;1,63029900;2,46559000
4,09246469;1,63029900;2,42072800
4,11294469;1,63029900;2,42072800
4,13342469;1,63029900;2,42072800
4,15390469;1,63029900;2,42072800
4,17438469;1,58620000;2,37601900
4,19486469;1,58620000;2,37601900
4,21534469;1,58620000;2,37601900
4,23582469;1,58620000;2,37601900
4,25630469;1,58620000;2,37601900
4,27678469;1,58620000;2,37601900
4,29726469;1,54210000;2,33115600
4,31774469;1,58620000;2,33115600
4,33822469;1,54210000;2,28629400
4,35870469;1,54210000;2,28629400
4,37918469;1,54210000;2,24143200
4,39966469;1,54210000;2,28629400
4,42014469;1,49800100;2,24143200
4,44062469;1,49800100;2,24143200
4,46110469;1,49800100;2,24143200
4,48158469;1,49800100;2,19657000
4,50206469;1,45390200;2,19657000
4,52254469;1,45390200;2,19657000
4,54302469;1,45390200;2,19657000
4,56350469;1,45390200;2,19657000
4,58398469;1,45390200;2,15170700
4,60446469;1,45390200;2,15170700
4,62494469;1,45390200;2,15170700
4,64542469;1,40965000;2,15170700
4,66590469;1,40965000;2,10699800
4,68638469;1,40965000;2,10699800
4,70686469;1,36555100;2,06213600
4,72734469;1,40965000;2,06213600
4,74782469;1,36555100;2,06213600
4,76830469;1,40965000;2,06213600
4,78878469;1,36555100;2,01727300
4,80926469;1,36555100;2,01727300
4,82974469;1,36555100;2,01727300
4,85022469;1,36555100;2,01727300
4,87070469;1,32145100;2,01727300
4,89118469;1,36555100;2,01727300
4,91166469;1,32145100;1,97241100
4,93214469;1,27735200;1,97241100
4,95262469;1,27735200;1,92754900
4,97310469;1,27735200;1,92754900
4,99358469;1,27735200;1,92754900
5,01406469;1,27735200;1,88283900
5,03454469;1,27735200;1,88283900
5,05502469;1,27735200;1,88283900
5,07550469;1,27735200;1,83797700
5,09598469;1,23325300;1,83797700
5,11646469;1,23325300;1,83797700
5,13694469;1,23325300;1,83797700
5,15742469;1,23325300;1,83797700
